mapping_type    icdo_code_mix   icdo_label_mix    ncit_id ncit_label  icdom_id    icdom_label icdot_id    icdot_label pgx_sample_example  pgx_example_link  pgx_sample_count
pgx code mix	icdom-80203~icdot-C54.1	Carcinoma, undifferentiated, NOS (Endometrium)	NCIT:C126769	Endometrial Dedifferentiated Carcinoma	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C54.1	Endometrium	Uterine Dedifferentiated Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvkywm	1
pgx code mix	icdom-80203~icdot-C54.1	Carcinoma, undifferentiated, NOS (Endometrium)	NCIT:C3692	Undifferentiated Carcinoma	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C54.1	Endometrium	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhwdg	1
pgx code mix	icdom-80203~icdot-C54.9	Carcinoma, undifferentiated, NOS (Corpus uteri)	NCIT:C6345	Cervical Undifferentiated Carcinoma	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C54.9	Corpus uteri	Uterine Undifferentiated Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl4w4	3
pgx code mix	icdom-80203~icdot-C56.9	Carcinoma, undifferentiated, NOS (Ovary)	NCIT:C3692	Undifferentiated Carcinoma	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C56.9	Ovary	Ovarian Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvicim	2
pgx code mix	icdom-80203~icdot-C73.9	Carcinoma, undifferentiated, NOS (Thyroid gland)	NCIT:C6040	Poorly differentiated thyroid gland carcinoma	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C73.9	Thyroid gland	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksae	3
pgx code mix	icdom-80203~icdot-C80.9	Carcinoma, undifferentiated, NOS (Unknown primary site)	NCIT:C8566	Metastatic Malignant Neoplasm of Unknown Primary	pgx:icdom-80203	Carcinoma, undifferentiated, NOS	pgx:icdot-C80.9	Unknown primary site	Poorly Differentiated Carcinoma, NOS	https://progenetix.org/services/ids/pgxbs-kftvl8n6	9
primary ICD-O M	icdom-80213	Carcinoma, anaplastic, NOS	NCIT:C3692	Undifferentiated Carcinoma			pgx:icdom-80213	Carcinoma, anaplastic, NOS			117
pgx code mix	icdom-80213~icdot-C09.9	Carcinoma, anaplastic, NOS (Tonsil, NOS)	NCIT:C3878	Thyroid Gland Anaplastic Carcinoma	pgx:icdom-80213	Carcinoma, anaplastic, NOS	pgx:icdot-C09.9	Tonsil, NOS	anaplastic carcinoma [palatine tonsil]	https://progenetix.org/services/ids/pgxbs-l08ahmnt	1
pgx code mix	icdom-80213~icdot-C73.9	Carcinoma, anaplastic, NOS (Thyroid gland)	NCIT:C3878	Thyroid Gland Anaplastic Carcinoma	pgx:icdom-80213	Carcinoma, anaplastic, NOS	pgx:icdot-C73.9	Thyroid gland	Anaplastic thyroid carcinoma	https://progenetix.org/services/ids/pgxbs-l08ahnea	116
primary ICD-O M	icdom-80223	Pleomorphic carcinoma	NCIT:C4094	Pleomorphic Carcinoma			pgx:icdom-80223	Pleomorphic carcinoma			24
pgx code mix	icdom-80223~icdot-C34.9	Pleomorphic carcinoma (Lung, NOS)	NCIT:C45542	Lung Pleomorphic Carcinoma	pgx:icdom-80223	Pleomorphic carcinoma	pgx:icdot-C34.9	Lung, NOS	Pleomorphic Carcinoma of the Lung	https://progenetix.org/services/ids/pgxbs-kftvl3wh	2
pgx code mix	icdom-80223~icdot-C38.4	Pleomorphic carcinoma (Pleura, NOS)	NCIT:C4094	Pleomorphic Carcinoma	pgx:icdom-80223	Pleomorphic carcinoma	pgx:icdot-C38.4	Pleura, NOS	Pleomorphic carcinoma	https://progenetix.org/services/ids/pgxbs-kftvh0hu	1
pgx code mix	icdom-80223~icdot-C50.8	Pleomorphic carcinoma (Overlapping lesion of breast)	NCIT:C4094	Pleomorphic Carcinoma	pgx:icdom-80223	Pleomorphic carcinoma	pgx:icdot-C50.8	Overlapping lesion of breast	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhq6u	1
pgx code mix	icdom-80223~icdot-C50.9	Pleomorphic carcinoma (Breast, NOS)	NCIT:C5161	Pleomorphic breast carcinoma	pgx:icdom-80223	Pleomorphic carcinoma	pgx:icdot-C50.9	Breast, NOS	Pleomorphic breast carcinoma [cell line SUM159PT]	https://progenetix.org/services/ids/pgxbs-kftvjv55	20
primary ICD-O M	icdom-80303	Giant cell and spindle cell carcinoma	NCIT:C65160	Giant Cell and Spindle Cell Carcinoma			pgx:icdom-80303	Giant cell and spindle cell carcinoma			0
primary ICD-O M	icdom-80313	Giant cell carcinoma	NCIT:C3779	Giant Cell Carcinoma			pgx:icdom-80313	Giant cell carcinoma			10
pgx code mix	icdom-80313~icdot-C34.9	Giant cell carcinoma (Lung, NOS)	NCIT:C4452	Lung giant cell carcinoma	pgx:icdom-80313	Giant cell carcinoma	pgx:icdot-C34.9	Lung, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksu5	7
pgx code mix	icdom-80313~icdot-C41.9	Giant cell carcinoma (Bone, NOS)	NCIT:C3779	Giant Cell Carcinoma	pgx:icdom-80313	Giant cell carcinoma	pgx:icdot-C41.9	Bone, NOS	giant cell granuloma	https://progenetix.org/services/ids/pgxbs-kftvgywm	3
primary ICD-O M	icdom-80323	Spindle cell carcinoma, NOS	NCIT:C27004	Sarcomatoid Carcinoma			pgx:icdom-80323	Spindle cell carcinoma, NOS			4
pgx code mix	icdom-80323~icdot-C34.9	Spindle cell carcinoma, NOS (Lung, NOS)	NCIT:C45541	Lung Spindle Cell Carcinoma	pgx:icdom-80323	Spindle cell carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Spindle Cell Carcinoma of the Lung	https://progenetix.org/services/ids/pgxbs-kftvl9cz	3
pgx code mix	icdom-80323~icdot-C38.4	Spindle cell carcinoma, NOS (Pleura, NOS)	NCIT:C27004	Sarcomatoid Carcinoma	pgx:icdom-80323	Spindle cell carcinoma, NOS	pgx:icdot-C38.4	Pleura, NOS	Spindle-cell carcinoma	https://progenetix.org/services/ids/pgxbs-kftvh0hs	1
primary ICD-O M	icdom-80333	Pseudosarcomatous carcinoma	NCIT:C27004	Sarcomatoid Carcinoma			pgx:icdom-80333	Pseudosarcomatous carcinoma			11
pgx code mix	icdom-80333~icdot-C23.9	Pseudosarcomatous carcinoma (Gallbladder)	NCIT:C39824	Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant	pgx:icdom-80333	Pseudosarcomatous carcinoma	pgx:icdot-C23.9	Gallbladder	Sarcomatoid Carcinoma of the Urinary Bladder	https://progenetix.org/services/ids/pgxbs-kftvl4hq	2
pgx code mix	icdom-80333~icdot-C34.9	Pseudosarcomatous carcinoma (Lung, NOS)	NCIT:C27004	Sarcomatoid Carcinoma	pgx:icdom-80333	Pseudosarcomatous carcinoma	pgx:icdot-C34.9	Lung, NOS	sarcomatoid carcinoma [lung]	https://progenetix.org/services/ids/pgxbs-kftvgykk	7
pgx code mix	icdom-80333~icdot-C49.9	Pseudosarcomatous carcinoma (Connective, subcutaneous and other soft tissues, NOS)	NCIT:C27004	Sarcomatoid Carcinoma	pgx:icdom-80333	Pseudosarcomatous carcinoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Sarcomatoid carcinoma	https://progenetix.org/services/ids/pgxbs-kftvjzhv	2
primary ICD-O M	icdom-80343	Polygonal cell carcinoma	NCIT:C65161	Polygonal Cell Carcinoma			pgx:icdom-80343	Polygonal cell carcinoma			0
primary ICD-O M	icdom-80353	Carcinoma with osteoclast-like giant cells					pgx:icdom-80353	Carcinoma with osteoclast-like giant cells			0
primary ICD-O M	icdom-80400	Tumorlet, benign	NCIT:C65162	Tumorlet			pgx:icdom-80400	Tumorlet, benign			0
primary ICD-O M	icdom-80401	Tumorlet, NOS					pgx:icdom-80401	Tumorlet, NOS			0
primary ICD-O M	icdom-80413	Small cell carcinoma, NOS	NCIT:C3915	Small Cell Carcinoma			pgx:icdom-80413	Small cell carcinoma, NOS			578
pgx code mix	icdom-80413~icdot-C16.9	Small cell carcinoma, NOS (Stomach, NOS)	NCIT:C6764	Gastric small cell carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C16.9	Stomach, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksg5	2
pgx code mix	icdom-80413~icdot-C23.9	Small cell carcinoma, NOS (Gallbladder)	NCIT:C9461	Bladder Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C23.9	Gallbladder	Small Cell Bladder Cancer	https://progenetix.org/services/ids/pgxbs-kftvl9ph	2
pgx code mix	icdom-80413~icdot-C34.9	Small cell carcinoma, NOS (Lung, NOS)	NCIT:C4917	Small Cell Lung Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Small Cell Lung Cancer	https://progenetix.org/services/ids/pgxbs-kftvl9yq	557
pgx code mix	icdom-80413~icdot-C51.0	Small cell carcinoma, NOS (Labium majus)	NCIT:C3915	Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C51.0	Labium majus	Small cell carcinoma	https://progenetix.org/services/ids/pgxbs-kftvh4p5	1
pgx code mix	icdom-80413~icdot-C53.9	Small cell carcinoma, NOS (Cervix uteri)	NCIT:C7982	Cervical Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C53.9	Cervix uteri	Small Cell Carcinoma of the Cervix	https://progenetix.org/services/ids/pgxbs-kftvl33m	2
pgx code mix	icdom-80413~icdot-C56.9	Small cell carcinoma, NOS (Ovary)	NCIT:C27390	Ovarian Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C56.9	Ovary	Small Cell Carcinoma of the Ovary	https://progenetix.org/services/ids/pgxbs-kftvl30v	1
pgx code mix	icdom-80413~icdot-C61.9	Small cell carcinoma, NOS (Prostate gland)	NCIT:C6766	Prostate Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C61.9	Prostate gland	Prostate Small Cell Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl3ro	12
pgx code mix	icdom-80413~icdot-C80.9	Small cell carcinoma, NOS (Unknown primary site)	NCIT:C3915	Small Cell Carcinoma	pgx:icdom-80413	Small cell carcinoma, NOS	pgx:icdot-C80.9	Unknown primary site	Small Cell Carcinoma of Unknown Primary	https://progenetix.org/services/ids/pgxbs-kftvl5c6	1
primary ICD-O M	icdom-80423	Oat cell carcinoma	NCIT:C3915	Small Cell Carcinoma			pgx:icdom-80423	Oat cell carcinoma			0
primary ICD-O M	icdom-80433	Small cell carcinoma, fusiform cell	NCIT:C27092	Small Cell Carcinoma, Fusiform Cell Type			pgx:icdom-80433	Small cell carcinoma, fusiform cell			0
primary ICD-O M	icdom-80443	Small cell carcinoma, intermediate cell	NCIT:C4099	Small Cell Intermediate Cell Carcinoma			pgx:icdom-80443	Small cell carcinoma, intermediate cell			0
primary ICD-O M	icdom-80453	Combined small cell carcinoma	NCIT:C9137	Combined Small Cell Lung Carcinoma			pgx:icdom-80453	Combined small cell carcinoma			1
pgx code mix	icdom-80453~icdot-C34.9	Combined small cell carcinoma (Lung, NOS)	NCIT:C9137	Combined Lung Small Cell Carcinoma	pgx:icdom-80453	Combined small cell carcinoma	pgx:icdot-C34.9	Lung, NOS	Combined Small Cell Lung Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvkwb4	1
primary ICD-O M	icdom-80463	Non-small cell carcinoma	NCIT:C65151	Non-Small Cell Carcinoma			pgx:icdom-80463	Non-small cell carcinoma			2217
pgx code mix	icdom-80463~icdot-C34.9	Non-small cell carcinoma (Lung, NOS)	NCIT:C2926	Lung Non-Small Cell Carcinoma	pgx:icdom-80463	Non-small cell carcinoma	pgx:icdot-C34.9	Lung, NOS	Non-Small Cell Lung Cancer	https://progenetix.org/services/ids/pgxbs-kftvlarm	2217
primary ICD-O M	icdom-80500	Papilloma, NOS	NCIT:C7440	Papilloma			pgx:icdom-80500	Papilloma, NOS			10
pgx code mix	icdom-80500~icdot-C34.9	Papilloma, NOS (Lung, NOS)	NCIT:C8295	Lung Papilloma	pgx:icdom-80500	Papilloma, NOS	pgx:icdot-C34.9	Lung, NOS	flat ductal intraepithelial neoplasia	https://progenetix.org/services/ids/pgxbs-kftvk9dk	10
primary ICD-O M	icdom-80502	Papillary carcinoma in situ	NCIT:C65163	Papillary Carcinoma In Situ			pgx:icdom-80502	Papillary carcinoma in situ			0
primary ICD-O M	icdom-80503	Papillary carcinoma, NOS	NCIT:C2927	Papillary Carcinoma			pgx:icdom-80503	Papillary carcinoma, NOS			3
pgx code mix	icdom-80503~icdot-C50.9	Papillary carcinoma, NOS (Breast, NOS)	NCIT:C2927	Papillary Carcinoma	pgx:icdom-80503	Papillary carcinoma, NOS	pgx:icdot-C50.9	Breast, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi5ri	2
pgx code mix	icdom-80503~icdot-C73.9	Papillary carcinoma, NOS (Thyroid gland)	NCIT:C2927	Papillary Carcinoma	pgx:icdom-80503	Papillary carcinoma, NOS	pgx:icdot-C73.9	Thyroid gland	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhme3	1
primary ICD-O M	icdom-80510	Verrucous papilloma	NCIT:C4101	Verrucous Papilloma			pgx:icdom-80510	Verrucous papilloma			0
primary ICD-O M	icdom-80513	Verrucous carcinoma, NOS	NCIT:C3781	Verrucous Carcinoma			pgx:icdom-80513	Verrucous carcinoma, NOS			0
primary ICD-O M	icdom-80520	Squamous cell papilloma, NOS	NCIT:C3712	Squamous Papilloma			pgx:icdom-80520	Squamous cell papilloma, NOS			132
pgx code mix	icdom-80520~icdot-C44.9	Squamous cell papilloma, NOS (Skin, NOS)	NCIT:C4462	Skin Squamous Cell Papilloma	pgx:icdom-80520	Squamous cell papilloma, NOS	pgx:icdot-C44.9	Skin, NOS	Squamous cell papilloma	https://progenetix.org/services/ids/pgxbs-kftvgzj3	132
primary ICD-O M	icdom-80522	Papillary squamous cell carcinoma, non-invasive	NCIT:C65164	Non-Invasive Papillary Squamous Cell Carcinoma			pgx:icdom-80522	Papillary squamous cell carcinoma, non-invasive			0
primary ICD-O M	icdom-80523	Papillary squamous cell carcinoma	NCIT:C4102	Papillary Squamous Cell Carcinoma			pgx:icdom-80523	Papillary squamous cell carcinoma			6
pgx code mix	icdom-80523~icdot-C34.1	Papillary squamous cell carcinoma (Upper lobe, lung)	NCIT:C4102	Papillary Squamous Cell Carcinoma	pgx:icdom-80523	Papillary squamous cell carcinoma	pgx:icdot-C34.1	Upper lobe, lung	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi8pd	3
pgx code mix	icdom-80523~icdot-C34.3	Papillary squamous cell carcinoma (Lower lobe, lung)	NCIT:C4102	Papillary Squamous Cell Carcinoma	pgx:icdom-80523	Papillary squamous cell carcinoma	pgx:icdot-C34.3	Lower lobe, lung	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhs8c	1
pgx code mix	icdom-80523~icdot-C53.9	Papillary squamous cell carcinoma (Cervix uteri)	NCIT:C4102	Papillary Squamous Cell Carcinoma	pgx:icdom-80523	Papillary squamous cell carcinoma	pgx:icdot-C53.9	Cervix uteri	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi6zt	1
pgx code mix	icdom-80523~icdot-C80.9	Papillary squamous cell carcinoma (Unknown primary site)	NCIT:C3712	Squamous cell papilloma	pgx:icdom-80523	Papillary squamous cell carcinoma	pgx:icdot-C80.9	Unknown primary site	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksmn	1
primary ICD-O M	icdom-80530	Squamous cell papilloma, inverted	NCIT:C65165	Inverted Squamous Cell Papilloma			pgx:icdom-80530	Squamous cell papilloma, inverted			0
primary ICD-O M	icdom-80600	Squamous papillomatosis	NCIT:C9009	Squamous Papillomatosis			pgx:icdom-80600	Squamous papillomatosis			0
primary ICD-O M	icdom-80702	Squamous cell carcinoma in situ, NOS	NCIT:C27093	Stage 0 Squamous Cell Carcinoma			pgx:icdom-80702	Squamous cell carcinoma in situ, NOS			39
pgx code mix	icdom-80702~icdot-C06.9	Squamous cell carcinoma in situ, NOS (Mouth, NOS)	NCIT:C27093	Stage 0 Squamous Cell Carcinoma	pgx:icdom-80702	Squamous cell carcinoma in situ, NOS	pgx:icdot-C06.9	Mouth, NOS	carcinoma in situ [oral]	https://progenetix.org/services/ids/pgxbs-kftva66s	4
pgx code mix	icdom-80702~icdot-C14.0	Squamous cell carcinoma in situ, NOS (Pharynx, NOS)	NCIT:C27093	Stage 0 Squamous Cell Carcinoma	pgx:icdom-80702	Squamous cell carcinoma in situ, NOS	pgx:icdot-C14.0	Pharynx, NOS	Head and neck squamous cell carcinoma [mucosa 1cm from tumor: CIS]	https://progenetix.org/services/ids/pgxbs-kftvh65m	2
pgx code mix	icdom-80702~icdot-C34.9	Squamous cell carcinoma in situ, NOS (Lung, NOS)	NCIT:C27093	Stage 0 Squamous Cell Carcinoma	pgx:icdom-80702	Squamous cell carcinoma in situ, NOS	pgx:icdot-C34.9	Lung, NOS	Lung precursor metaplasia	https://progenetix.org/services/ids/pgxbs-kftvjjl0	23
pgx code mix	icdom-80702~icdot-C51.9	Squamous cell carcinoma in situ, NOS (Vulva, NOS)	NCIT:C27093	Stage 0 Squamous Cell Carcinoma	pgx:icdom-80702	Squamous cell carcinoma in situ, NOS	pgx:icdot-C51.9	Vulva, NOS	Squamous cell carcinoma in situ	https://progenetix.org/services/ids/pgxbs-kftvh5tx	1
pgx code mix	icdom-80702~icdot-C53.9	Squamous cell carcinoma in situ, NOS (Cervix uteri)	NCIT:C7347	Cervical Squamous Cell Carcinoma In Situ	pgx:icdom-80702	Squamous cell carcinoma in situ, NOS	pgx:icdot-C53.9	Cervix uteri	Squamous cell carcinoma in situ [cervix]	https://progenetix.org/services/ids/pgxbs-kftva5q1	9
primary ICD-O M	icdom-80703	Squamous cell carcinoma, NOS	NCIT:C2929	Squamous Cell Carcinoma			pgx:icdom-80703	Squamous cell carcinoma, NOS			6429
pgx code mix	icdom-80703~icdot-C00.9	Squamous cell carcinoma, NOS (Lip, NOS)	NCIT:C2929	Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C00.9	Lip, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhoeb	2
pgx code mix	icdom-80703~icdot-C01.9	Squamous cell carcinoma, NOS (Base of tongue, NOS)	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C01.9	Base of tongue, NOS	Tongue squamous cell carcinoma [cell line SAS]	https://progenetix.org/services/ids/pgxbs-kftvj71b	101
pgx code mix	icdom-80703~icdot-C02.1	Squamous cell carcinoma, NOS (Border of tongue)	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.1	Border of tongue	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi3nh	1
pgx code mix	icdom-80703~icdot-C02.2	Squamous cell carcinoma, NOS (Ventral surface of tongue, NOS)	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.2	Ventral surface of tongue, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi4b6	1
pgx code mix	icdom-80703~icdot-C02.9	Squamous cell carcinoma, NOS (Tongue, NOS)	NCIT:C4648	Tongue squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.9	Tongue, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkth0	152
pgx code mix	icdom-80703~icdot-C03.0	Squamous cell carcinoma, NOS (Upper gum)	NCIT:C129857	Gingival Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C03.0	Upper gum	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhy66	1
pgx code mix	icdom-80703~icdot-C03.1	Squamous cell carcinoma, NOS (Lower gum)	NCIT:C8171	Lower Gingival Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C03.1	Lower gum	oral squamous cell carcinoma tumor [lower gingiva, Stage: 4]	https://progenetix.org/services/ids/pgxbs-kftvk7ud	16
pgx code mix	icdom-80703~icdot-C03.9	Squamous cell carcinoma, NOS (Gum, NOS)	NCIT:C129857	Gingival squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C03.9	Gum, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvkth2	8
pgx code mix	icdom-80703~icdot-C04.0	Squamous cell carcinoma, NOS (Anterior floor of mouth)	NCIT:C4041	Floor of Mouth Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C04.0	Anterior floor of mouth	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi3j0	1
pgx code mix	icdom-80703~icdot-C04.9	Squamous cell carcinoma, NOS (Floor of mouth, NOS)	NCIT:C4041	Floor of mouth squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C04.9	Floor of mouth, NOS		https://progenetix.org/services/ids/pgxbs-kftvkjlh	124
pgx code mix	icdom-80703~icdot-C05.0	Squamous cell carcinoma, NOS (Hard palate)	NCIT:C4649	Palate Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C05.0	Hard palate	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvhppk	3
pgx code mix	icdom-80703~icdot-C05.9	Squamous cell carcinoma, NOS (Palate, NOS)	NCIT:C4649	Palate Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C05.9	Palate, NOS	oral squamous cell carcinoma tumor [pterygopalatine fossa, Stage: 3]	https://progenetix.org/services/ids/pgxbs-kftvk7tz	1
pgx code mix	icdom-80703~icdot-C06.0	Squamous cell carcinoma, NOS (Cheek mucosa)	NCIT:C4833	Oral Cavity Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C06.0	Cheek mucosa	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi2fe	16
pgx code mix	icdom-80703~icdot-C06.9	Squamous cell carcinoma, NOS (Mouth, NOS)	NCIT:C4833	Oral cavity squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C06.9	Mouth, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksn5	371
pgx code mix	icdom-80703~icdot-C08.9	Squamous cell carcinoma, NOS (Major salivary gland, NOS)	NCIT:C7991	Salivary gland squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C08.9	Major salivary gland, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvks9b	1
pgx code mix	icdom-80703~icdot-C09.9	Squamous cell carcinoma, NOS (Tonsil, NOS)	NCIT:C2929	Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C09.9	Tonsil, NOS	carcinoma [head and neck, tonsil]	https://progenetix.org/services/ids/pgxbs-kftvjaqc	61
pgx code mix	icdom-80703~icdot-C09.9	Squamous cell carcinoma, NOS (Tonsil, NOS)	NCIT:C8183	Tonsillar squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C09.9	Tonsil, NOS		https://progenetix.org/services/ids/pgxbs-kftvkjn0	2
pgx code mix	icdom-80703~icdot-C10.9	Squamous cell carcinoma, NOS (Oropharynx, NOS)	NCIT:C8181	Oropharynx Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C10.9	Oropharynx, NOS	Oropharynx Squamous Cell Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl911	809
pgx code mix	icdom-80703~icdot-C11.9	Squamous cell carcinoma, NOS (Nasopharynx, NOS)	NCIT:C102872	Pharyngeal squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C11.9	Nasopharynx, NOS	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksfa	27
pgx code mix	icdom-80703~icdot-C13.1	Squamous cell carcinoma, NOS (Hypopharyngeal aspect of aryepiglottic fold)	NCIT:C4043	Hypopharyngeal Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C13.1	Hypopharyngeal aspect of aryepiglottic fold	Hypopharynx Squamous Cell Carcinoma	https://progenetix.org/services/ids/pgxbs-kftvl64o	4
pgx code mix	icdom-80703~icdot-C13.9	Squamous cell carcinoma, NOS (Hypopharynx, NOS)	NCIT:C2929	Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C13.9	Hypopharynx, NOS	Primary Tumor	https://progenetix.org/services/ids/pgxbs-kftvi6xi	82
pgx code mix	icdom-80703~icdot-C13.9	Squamous cell carcinoma, NOS (Hypopharynx, NOS)	NCIT:C4043	Hypopharyngeal squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C13.9	Hypopharynx, NOS		https://progenetix.org/services/ids/pgxbs-kftvkjmo	1
pgx code mix	icdom-80703~icdot-C13	Squamous cell carcinoma, NOS (Hypopharynx)	NCIT:C4043	Hypopharyngeal squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C13	Hypopharynx	Mixed Cancer Types	https://progenetix.org/services/ids/pgxbs-kftvksh2	4
pgx code mix	icdom-80703~icdot-C14.0	Squamous cell carcinoma, NOS (Pharynx, NOS)	NCIT:C2929	Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C14.0	Pharynx, NOS	Head and neck squamous cell carcinoma [squamous cell carcinoma, T3N2c]	https://progenetix.org/services/ids/pgxbs-kftvh66m	62
